DateTime,AddedIPs,RemovedIPs
1471022671,926,76
1471044513,291,58
1471066445,56,39
1471088429,45,53
1471110500,37,136
1471132341,63,46
1471154188,60,65
1471176035,51,68
1471198118,57,50
1471220179,64,61
1471242031,43,70
1471264117,62,189
1471285963,1492,62
1471308058,72,52
1471330107,47,66
1471351957,412,64
1471374059,60,53
1471396109,55,54
1471418206,63,81
1471440259,64,83
1471462104,50,54
1471483944,55,43
1471506032,45,92
1471528238,71,89
1471550184,58,46
1471572064,55,47
1471594095,74,64
1471615951,57,63
1471637794,80,50
1471659643,71,992
1471681729,80,91
1471703786,74,46
1471725859,66,61
1471747957,47,72
1471770070,47,63
1471792125,174,42
1471814216,70,49
1471836262,155,44
1471858125,51,88
1471880194,71,108
1471902259,72,96
1471924112,67,53
1471946203,57,1452
1471968052,82,393
1471990112,131,52
1472011980,66,51
1472034045,70,318
1472056104,57,57
1472077957,87,42
1472100069,68,45
1472122096,62,67
1472143949,299,54
1472165808,58,54
1472187673,64,77
1472209710,54,56
1472231569,72,74
1472253666,59,38
1472275711,65,75
1472297557,42,59
1472319636,58,50
1472341505,90,33
1472363562,34,45
1472385674,37,51
1472407718,45,169
1472429777,40,66
1472451625,49,167
1472473467,57,79
1472495310,93,62
1472517402,89,88
1472539461,94,62
1472561355,54,91
1472583399,69,145
1472605260,69,80
1472627359,56,100
1472649379,76,73
1472671467,69,70
1472693309,124,70
1472715389,72,66
1472737231,71,312
1472759303,43,55
1472781153,52,59
1472803272,52,95
1472825300,67,114
1472847150,53,50
1472868993,55,47
1472891069,52,83
1472912918,44,48
1472935002,46,40
1472957049,42,39
1472978919,37,45
1473000988,43,49
1473022858,34,54
1473044722,41,37
1473066745,47,68
1473088829,56,39
1473110898,117,87
1473132747,68,70
1473154832,112,129
1473176923,388,68
1473198985,72,396
1473220869,69,64
1473242918,91,89
1473264758,130,72
1473286848,80,48
1473308896,207,88
1473330753,72,75
1473352835,78,69
1473374677,81,45
1473396744,77,73
1473418589,56,73
1473440473,92,60
1473462540,59,40
1473484585,61,54
1473506656,58,47
1473528515,66,31
1473550613,49,36
1473572672,64,41
1473594765,45,47
1473616873,64,38
1473638913,66,42
1473660756,80,50
1473682861,45,55
1473704905,73,67
1473726750,81,60
1473748593,97,87
1473770664,87,313
1473792760,1967,94
1473814864,53,50
1473836925,92,77
1473858994,227,104
1473881057,62,50
1473902935,44,55
1473924993,80,94
1473946840,333,77
1473968913,66,53
1473990843,60,48
1474012862,78,55
1474034911,61,95
1474056755,51,69
1474078837,46,41
1474100909,98,82
1474122754,72,42
1474144826,59,52
1474166901,176,41
1474188763,81,64
1474210875,68,49
1474232916,47,50
1474254995,506,50
1474276838,277,74
1474298897,167,58
1474320751,125,65
1474342838,89,73
1474364903,68,96
1474386802,59,67
1474408967,81,53
1474430938,86,54
1474452999,73,474
1474475049,63,52
1474496912,62,39
1474518754,62,65
1474540825,64,43
1474562921,64,508
1474584988,69,58
1474606867,90,78
1474628718,171,78
1474650740,116,181
1474672661,59,33
1474694650,67,79
1474716498,51,37
1474738356,98,47
1474760414,110,55
1474782276,64,82
1474804347,81,48
1474826491,44,55
1474848515,52,28
1474870614,217,768
1474892804,63,60
1474914753,72,69
1474936837,63,1270
1474958907,113,64
1474980990,48,52
1475002856,72,56
1475024903,78,73
1475046759,95,81
1475068833,51,48
1475267301,643,1398
1475289189,87,58
1475311211,79,144
1475333067,92,74
1475354993,240,83
1475377007,73,81
1475398851,111,69
1475420767,92,64
1475442751,103,59
1475464599,65,60
1475486659,116,99
1475508520,432,106
1475530584,145,83
1475552659,101,58
1475574508,152,109
1475596589,108,319
1475618477,105,92
1475640516,77,91
1475662408,124,127
1475684435,90,98
1475706512,55,60
1475728583,129,16
1475750431,136,50
1475772506,130,33
1475794351,97,30
