DateTime,Entries,UniqueIPs
1478142652,5807309,6203869
1478146218,5807310,6203870
1478160868,5807311,6203871
1478178925,5807306,6203866
1478182229,5807307,6203867
1478196927,5807296,6203854
1478207662,5807296,6203854
1478211034,5807295,6203853
1478225666,5807296,6203854
1478232861,5807294,6203852
1478236311,5807295,6203853
1478243575,5807296,6203854
1478250578,5807295,6203853
1478254213,5807296,6203854
1478275867,5807293,6203851
1478294031,5807282,6203840
1478297529,5807282,6203840
1478312023,5807281,6203839
1478333380,5807283,6203841
1478355243,5807284,6203842
1478380165,5807285,6203843
1478383795,5807286,6203844
1478391146,5807285,6203843
1478398336,5807286,6203844
1478401784,5807287,6203845
1478430673,5807288,6203846
1478445062,5807289,6203847
1478466767,5807290,6203848
1478470375,5807292,6203850
1478491965,5807293,6203851
1478517065,5807290,6203847
1478542253,5807278,6203835
1478545845,5807277,6203834
1478557249,5807275,6203832
1478560436,5807274,6203831
1478571334,5807276,6203833
1478578418,5807277,6203834
1478581800,5807276,6203833
1478607095,5807275,6203832
1478610646,5807274,6203831
1478618098,5807271,6203828
1478621346,5807270,6203827
1478625170,5807266,6203823
1478643276,5807257,6203814
1478653918,5807255,6203812
1478704533,5807252,6203807
1478715273,5807251,6203806
1478740444,5807251,6203806
1478747665,5807250,6203805
1478751021,5807249,6203804
1478758321,5807249,6203804
1478765336,5807248,6203803
1478769094,5807246,6203801
1478779949,5807246,6203801
1478783766,5807247,6203802
1478794477,5807248,6203803
1478808597,5807246,6203801
1478816005,5807244,6203799
1478830300,5807243,6203798
1478841025,5807245,6203800
1478862860,5807242,6203797
1478888395,5807241,6203796
1478905831,5807239,6203794
1478920167,5807240,6203795
1478931283,5807241,6203796
1478934561,5807240,6203795
1478941824,5807240,6203794
1478945633,5807240,6203794
1478956444,5807239,6203793
1478960031,5807239,6203793
1479010679,5807240,6203794
1479017994,5807242,6203796
1479046335,5807241,6203795
1479064133,5807242,6203796
1479071561,5807243,6203797
1479103969,5807244,6203798
1479132933,5807240,6203794
1479136154,5807236,6203790
1479146947,5807233,6203787
1479154385,5807232,6203786
1479157721,5807229,6203783
1479161504,5807229,6203783
1479172233,5807230,6203784
1479175719,5807229,6203783
1479186768,5807230,6203784
1479197352,5807228,6203782
1479219183,5807225,6203779
1479222579,5807224,6203778
1479226150,5807221,6203775
1479233569,5807219,6203774
1479247970,5807216,6203771
1479254933,5807215,6203770
1479262373,5807214,6203769
1479269493,5807213,6203768
1479298156,5807210,6203765
1479305347,5807209,6203764
1479316364,5807208,6203763
1479319961,5807207,6203762
1479323556,5807206,6203761
1479334299,5807205,6203760
1479341415,5807203,6203758
1479363118,5807203,6203758
1479366714,5807204,6203759
1479373731,5807201,6203756
1479384753,5807202,6203757
1479395579,5807200,6203755
1479399219,5807198,6203753
1479402742,5807196,6203751
1479413326,5807195,6203750
1479416935,5807194,6203749
1479431536,5807195,6203750
1479460346,5807194,6203749
1479467849,5807195,6203750
1479474771,5807194,6203749
1479482009,5807193,6203748
1479492896,5807188,6203743
1479499728,5807184,6203739
1479506918,5807183,6203738
1479553909,5807182,6203737
1479557567,5807183,6203738
1479582892,5807183,6203737
1479618533,5807184,6203738
1479629441,5807183,6203737
1479643901,5807184,6203738
1479672513,5807185,6203739
1479676289,5807186,6203740
1479679877,5807185,6203739
1479694307,5807186,6203740
1479701532,5807185,6203739
1479723055,5807183,6203737
1479726563,5807182,6203736
1479730103,5807180,6203734
1479734153,5807180,6203733
1479741326,5807171,6203723
1479762912,5807169,6203721
1479773711,5807166,6203718
1479784233,5807167,6203719
1479806152,5807168,6203720
1479809736,5807167,6203719
1479824180,5807167,6203719
1479834835,5807165,6203717
1479838371,5807164,6203716
1479856162,5807163,6203715
1479863888,5807164,6203716
1479874831,5807163,6203715
1479892252,5807162,6203714
1479914204,5807160,6203712
1479917421,5807159,6203711
1479925075,5807156,6203707
1479928484,5807155,6203706
